îNåéì˙,éûçè,ïiéø,â∑ìx1,â∑ìx2,â∑ìx3,îSìx,êÖà≥,ë˜ìx,â¡ë¨ìx,è∆éÀéûä‘,ìSï™,ÉiÉgÉäÉEÉÄ,écóØâñëfîZìx,é_ëfñOòaìx
2016/9/22,15:00,C,70.178,75.992,66.992,98,116,68,13.356,72.8,0,0.69,0,37.501
2016/9/22,16:00,C,70.106,75.992,66.992,86,116,68,13.356,72.8,0,0.36,0,19.957
2016/9/22,17:00,C,69.692,75.992,66.002,88,116,80,6.984,72.8,0.5,0.1,0,52.225
2016/9/22,18:00,C,69.314,75.992,66.002,91,115,80,6.984,72.8,0,0.01,0,57.827
2016/9/22,19:00,C,69.188,75.992,66.002,92,115,80,6.984,72.8,0,0,0,36.228
2016/9/22,20:00,C,68.756,75.992,60.998,93,115,36,4.068,72.8,0,0,0,46.656
2016/9/22,21:00,C,68.702,75.992,60.998,92,116,36,4.068,72.8,0,0,0,38.199
2016/9/22,22:00,C,68.63,75.992,60.998,92,116,36,4.068,72.8,0,0,0,42.641
2016/9/22,23:00,B,68.306,73.004,60.998,98,115,92,7.236,72.8,0,0,0,48.152
2016/9/23,0:00,C,68.81,75.992,60.998,93,113,92,7.236,72.8,0,0,0,52.953
2016/9/23,1:00,C,68.936,75.992,60.998,94,113,92,7.236,72.8,0.5,0,0,61.433
2016/9/23,2:00,C,68.864,75.992,60.998,95,113,48,14.724,72.8,0,0,0,33.726
2016/9/23,3:00,C,68.756,75.992,60.998,77,110,48,14.724,72.8,1,0,0,50.797
2016/9/23,4:00,C,68.99,77,60.998,95,112,48,14.724,72.8,3.5,0,0,62.139
2016/9/23,5:00,C,69.26,80.006,60.008,96,112,68,16.344,72.8,4,0,0,55.126
2016/9/23,6:00,C,68.81,75.992,60.998,96,113,68,16.344,72.8,3,0,0,69.183
2016/9/23,7:00,C,68.936,75.992,60.998,96,113,68,16.344,72.8,1.5,0.04,0,30.206
2016/9/23,8:00,C,69.584,75.992,62.006,96,111,100,7.92,72.8,0.5,0.13,0,48.61
2016/9/23,9:00,C,70.934,77,68,96,112,100,7.92,72.6,0.5,0.26,0,62.056
2016/9/23,10:00,C,71.384,78.008,64.994,94,112,100,7.92,72.6,0,0.4,0,65.842
2016/9/23,11:00,C,72.428,78.008,66.992,92,113,92,4.716,72.6,0,0.31,0,45.071
2016/9/23,12:00,C,72.662,78.008,66.992,87,113,92,4.716,72.6,0,0.25,0,39.857
2016/9/23,13:00,C,72.428,77,66.002,87,113,92,4.716,72.6,0.5,0.21,0,59.895
2016/9/23,14:00,C,72.266,75.992,66.002,90,112,92,4.752,72.6,0.5,0.23,0,51.039
2016/9/23,15:00,C,72.752,77,69.008,74,110,92,3.708,72.6,0.5,0.27,0,48.97
2016/9/23,16:00,C,72.68,77,69.008,91,113,92,4.752,72.6,0,0.14,0,11.532
2016/9/23,17:00,C,72.5,75.992,69.008,92,113,100,6.732,72.6,0,0.05,0,34.478
2016/9/23,18:00,C,72.122,75.992,69.008,93,113,100,6.732,72.6,0.5,0,0,27.481
2016/9/23,19:00,C,71.87,75.992,69.008,94,113,100,6.732,72.6,0,0,0,58.476
2016/9/23,20:00,B,71.942,75.992,69.008,94,115,92,5.436,72.6,0,0,0,48.819
2016/9/23,21:00,B,71.816,75.992,69.008,94,115,92,5.436,72.6,0,0,0,37.166
2016/9/23,22:00,B,71.762,75.992,69.008,94,115,92,5.436,72.6,0,0,0,55.774
2016/9/23,23:00,C,71.438,75.992,68,74,112,92,7.416,72.6,0,0,0,64.431
2016/9/24,0:00,C,71.474,75.992,68,95,113,92,7.416,72.6,0,0,0,49.975
2016/9/24,1:00,C,70.88,75.992,68,95,112,92,7.416,72.6,0,0,0,67.113
2016/9/24,2:00,C,,,,,,,,72.6,0,0,0,58.602
2016/9/24,3:00,B,70.7,75.992,66.992,95,113,68,3.276,72.6,0,0,0,78.891
2016/9/24,4:00,C,70.754,75.992,66.992,95,114,68,3.276,72.6,0,0,0,57.271
2016/9/24,5:00,B,70.988,75.992,66.992,94,114,80,6.948,72.6,0,0,0,15.32
2016/9/24,6:00,B,71.186,75.992,66.992,94,115,80,6.948,72.6,0,0.01,0,87.05
2016/9/24,7:00,C,71.492,75.992,68,94,115,80,6.948,72.6,0,0.22,0,50.643
2016/9/24,8:00,C,71.996,78.008,69.008,92,114,88,8.532,72.6,0,0.27,0,24.32
2016/9/24,9:00,B,72.932,78.998,69.008,77,117,88,8.532,72.3,0,0.88,0,21.986
2016/9/24,10:00,B,74.048,78.998,69.008,74,117,88,8.532,72.3,0,0.93,0,52.278
2016/9/24,11:00,C,74.732,80.006,69.008,72,117,92,4.932,72.3,0,0.8,0,64.741
2016/9/24,12:00,C,74.498,78.008,69.008,77,117,92,4.932,72.3,0,0.23,0,38.491
2016/9/24,13:00,C,73.868,77,69.008,79,116,92,4.932,72.3,0.5,0.18,0,44.703
2016/9/24,14:00,C,72.932,75.992,69.008,87,116,92,2.196,72.3,6,0.11,0,70.463
2016/9/24,15:00,C,72.752,77,69.008,90,117,92,2.196,72.3,2.5,0.1,0,10.288
2016/9/24,16:00,C,72.464,77,69.008,92,117,92,2.196,72.3,1,0.1,0,70.149
2016/9/24,17:00,C,72.23,77,69.008,0,117,88,9.252,72.3,0.5,0.06,0,51.348
2016/9/24,18:00,C,72.104,77,69.008,93,115,88,4.392,72.3,0,0,0,70.225
2016/9/24,19:00,C,71.618,77,68,0,116,88,11.088,72.3,0,0,0,52.959
2016/9/24,20:00,B,71.438,75.992,68,90,117,92,9.792,72.3,0,0,0,58.989
2016/9/24,21:00,B,71.276,75.992,68,91,118,92,9.792,72.3,0,0,0,66.272
2016/9/24,22:00,B,70.934,75.992,68,91,116,92,9.792,72.3,0,0,0,40.451
2016/9/24,23:00,B,70.322,75.992,62.996,92,117,80,3.672,72.3,0,0,0,64.996
2016/9/25,0:00,C,69.818,75.002,62.996,94,114,88,5.544,72.3,0,0,0,50.631
2016/9/25,1:00,C,70.25,77,62.996,93,117,88,9.396,72.3,0,0,0,55.557
2016/9/25,2:00,C,69.674,75.992,62.996,93,116,76,8.244,72.3,0,0,0,51.959
2016/9/25,3:00,C,69.674,75.992,62.996,94,116,76,8.244,72.3,0,0,0,33.688
2016/9/25,4:00,C,69.476,75.992,62.996,0,117,76,7.416,72.3,0,0,0,24.786
2016/9/25,5:00,C,68.72,73.994,62.996,94,115,92,8.424,72.3,0,0,0,51.535
2016/9/25,6:00,C,68.972,75.992,62.996,94,115,92,8.424,72.3,0,0.01,0,36.213
2016/9/25,7:00,C,70.052,75.992,66.002,92,116,92,8.424,72.3,0,0.17,0,85.776
2016/9/25,8:00,C,71.258,78.008,66.002,84,116,88,8.712,72.3,0,0.58,0,51.555
2016/9/25,9:00,C,73.328,80.996,69.008,48,116,88,5.544,72.1,0,1.5,0.5,65.048
2016/9/25,10:00,C,76.046,82.994,69.008,88,119,88,8.712,72.1,0,1.31,0.3,62.303
2016/9/25,11:00,C,79.358,84.002,75.002,88,118,68,5.544,72.1,0,1.57,0.5,40.857
2016/9/25,12:00,C,81.446,86,75.002,33,116,68,5.976,72.1,0,2.07,0.6,41.459
2016/9/25,13:00,C,82.562,89.996,75.992,78,118,68,5.976,72.1,0,2.1,0.5,31.023
2016/9/25,14:00,B,82.724,89.996,75.992,32,114,56,11.088,72.1,0,1.83,0.4,33.413
2016/9/25,15:00,B,,,,,,,,72.1,0,0.96,0.1,51.793
2016/9/25,16:00,B,82.634,87.008,75.992,53,114,56,4.428,72.1,0,0.96,0.5,50.864
2016/9/25,17:00,B,80.942,86,75.992,78,116,36,14.796,72.1,0,0.26,0,44.933
2016/9/25,18:00,B,79.52,84.002,75.992,67,115,36,1.512,72.1,0,0.04,0,41.652
2016/9/25,19:00,B,78.242,84.002,73.994,83,117,36,14.796,72.1,0,0,0,66.863
2016/9/25,20:00,B,77.414,82.994,73.994,73,116,36,3.168,72.1,0,0,0,60.154
2016/9/25,21:00,B,76.496,78.998,73.004,78,117,36,3.168,72.1,0,0,0,67.606
2016/9/25,22:00,B,75.884,78.008,73.004,81,117,36,3.168,72.1,0,0,0,53.867
2016/9/25,23:00,A,75.83,80.996,73.004,83,117,0,7.092,72.1,0,0,0,42.113
2016/9/26,0:00,A,,,,,,,,72.1,0,0,0,43.65
2016/9/26,1:00,A,74.39,80.996,69.008,48,115,0,7.092,72.1,0,0,0,36.834
2016/9/26,2:00,B,74.012,80.006,69.008,96,117,32,3.492,72.1,0,0,0,52.69
2016/9/26,3:00,B,73.436,80.006,69.008,96,117,32,3.492,72.1,0,0,0,47.472
2016/9/26,4:00,B,73.202,78.998,69.008,53,115,32,3.492,72.1,0,0,0,66.566
2016/9/26,5:00,B,73.058,78.998,69.008,62,116,76,5.544,72.1,0,0,0,59.097
2016/9/26,6:00,B,72.95,78.008,69.008,0,118,76,5.544,72.1,0,0.03,0,29.388
2016/9/26,7:00,B,73.58,78.008,69.008,89,115,76,4.932,72.1,0,0.48,0.3,54.214
2016/9/26,8:00,B,76.1,80.996,73.004,79,115,64,5.976,72.1,0,0.7,0,62.004
2016/9/26,9:00,C,78.584,84.992,75.002,42,118,64,5.544,71.9,0,1.47,0.6,39.459
2016/9/26,10:00,B,80.258,84.992,75.992,81,120,64,5.976,71.9,0,1.65,0.6,45.488
2016/9/26,11:00,C,81.77,87.998,75.992,54,120,80,5.976,71.9,0,1.66,0.3,59.48
2016/9/26,12:00,C,82.472,84.992,75.992,88,119,80,7.416,71.9,0,1.62,0.4,27.717
2016/9/26,13:00,C,84.65,91.994,75.992,47,119,80,5.976,71.9,0,1.53,0.2,72.938
2016/9/26,14:00,C,86.612,91.994,80.006,81,118,100,6.336,71.9,0,1.85,0.7,70.471
2016/9/26,15:00,C,87.116,96.008,82.004,80,117,100,6.336,71.9,0,0.75,0,61.537
2016/9/26,16:00,C,85.784,91.004,80.006,82,118,100,6.336,71.9,0,0.24,0,72.363
2016/9/26,17:00,C,84.794,89.006,82.004,69,118,92,11.088,71.9,0,0.22,0,62.534
2016/9/26,18:00,C,82.886,86,80.006,85,118,92,9.576,71.9,0,0.02,0,60.685
2016/9/26,19:00,C,80.294,82.994,75.992,86,118,92,9.576,71.9,0,0,0,52.054
2016/9/26,20:00,C,78.638,82.994,75.002,87,119,68,7.812,71.9,0,0,0,38.061
2016/9/26,21:00,C,78.188,82.994,75.002,83,119,68,7.812,71.9,0,0,0,27.041
2016/9/26,22:00,C,77.684,82.994,73.994,95,119,68,7.812,71.9,0,0,0,46.305
2016/9/26,23:00,C,,,,,,,,71.9,0,0,0,68.403
2016/9/27,0:00,C,76.568,80.006,73.004,97,120,88,5.616,71.9,0,0,0,53.912
2016/9/27,1:00,C,76.208,80.006,73.004,0,120,88,9.252,71.9,0,0,0,65.327
2016/9/27,2:00,C,75.596,78.998,71.996,90,119,100,6.696,71.9,0,0,0,50.993
2016/9/27,3:00,C,75.092,78.998,71.006,91,117,100,6.696,71.9,0,0,0,34.916
2016/9/27,4:00,C,75.47,78.008,73.004,91,116,100,6.696,71.9,0,0,0,32.513
2016/9/27,5:00,C,73.994,78.998,69.008,0,118,92,7.416,71.9,0,0,0,38.793
2016/9/27,6:00,C,73.886,80.006,69.008,73,115,92,11.088,71.9,0,0.02,0,53.587
2016/9/27,7:00,C,74.264,80.996,69.008,74,115,92,9.252,71.9,0,0.14,0,84.421
2016/9/27,8:00,C,75.992,82.004,73.004,90,118,88,7.092,71.9,0,0.33,0,47.58
2016/9/27,9:00,C,78.152,82.994,73.994,82,117,88,7.092,71.7,0,0.51,0,60.141
2016/9/27,10:00,C,79.682,84.992,75.002,69,117,88,7.092,71.7,0,0.57,0,29.138
2016/9/27,11:00,C,81.23,86,75.992,94,118,92,10.332,71.7,0,0.7,0,49.116
2016/9/27,12:00,C,83.894,93.992,75.992,59,116,92,10.332,71.7,0,0.68,0,69.591
2016/9/27,13:00,C,85.352,95,75.992,94,116,92,11.088,71.7,0,1.47,0.2,31.973
2016/9/27,14:00,C,86.108,95,75.992,85,115,92,8.352,71.7,0,1.36,0.3,52.174
2016/9/27,15:00,C,85.856,93.002,75.992,83,115,92,8.352,71.7,0,1.41,0.6,35.162
2016/9/27,16:00,C,84.794,91.004,75.992,49,115,92,8.352,71.7,0,0.93,0.7,41.896
2016/9/27,17:00,C,83.39,89.006,75.992,62,115,92,6.516,71.7,0,0.42,0.5,46.578
2016/9/27,18:00,C,81.59,87.008,75.992,70,115,92,6.516,71.7,0,0.03,0,39.392
2016/9/27,19:00,C,80.852,86,75.992,78,115,92,16.668,71.7,0,0,0,51.955
2016/9/27,20:00,C,79.988,84.992,75.992,78,116,92,6.696,71.7,0,0,0,40.205
2016/9/27,21:00,C,79.7,84.002,75.992,88,116,92,20.34,71.7,0,0,0,43.183
2016/9/27,22:00,C,79.358,82.994,75.992,53,113,92,6.696,71.7,0,0,0,43.223
2016/9/27,23:00,B,,,,,,,,71.7,0,0,0,35.546
2016/9/28,0:00,B,78.26,82.994,75.002,88,115,36,11.088,71.7,0,0,0,42.057
2016/9/28,1:00,B,77.63,82.994,73.004,96,114,36,9.936,71.7,0,0,0,55.648
2016/9/28,2:00,B,77.252,82.994,71.006,97,114,32,10.296,71.7,0,0,0,42.133
2016/9/28,3:00,B,,,,,,,,71.7,0,0,0,39.85
2016/9/28,4:00,B,76.514,80.996,73.004,88,111,32,10.296,71.7,0,0,0,43.935
2016/9/28,5:00,B,76.37,80.996,73.004,88,111,24,11.412,71.7,0,0,0,56.727
2016/9/28,6:00,B,76.154,80.996,71.996,87,111,24,11.412,71.7,0,0.01,0,60.127
2016/9/28,7:00,B,77.45,82.994,73.004,60,109,24,11.412,71.7,0,0.22,0,63.206
2016/9/28,8:00,B,79.592,84.002,75.992,73,111,36,12.132,71.7,0,0.68,0.3,28.596
2016/9/28,9:00,B,81.842,86,75.992,87,112,36,1.836,71.4,0,1.31,0.7,36.853
2016/9/28,10:00,B,84.542,91.004,75.992,85,111,36,12.132,71.4,0,1.85,0.6,77.141
2016/9/28,11:00,B,86.558,96.008,75.992,42,111,32,18.972,71.4,0,1.56,0.4,31.637
2016/9/28,12:00,B,86.954,96.008,75.992,84,110,32,18.972,71.4,0,1.15,0.1,61.243
2016/9/28,13:00,B,86.108,91.994,82.004,47,111,32,18.972,71.4,0,0.89,0,60.681
2016/9/28,14:00,B,85.946,91.994,82.004,81,114,36,5.544,71.4,0,0.3,0,70.461
2016/9/28,15:00,B,83.444,89.006,80.006,54,111,36,24.12,71.4,0,0.32,0,53.007
2016/9/28,16:00,B,82.454,87.998,75.992,64,111,36,1.836,71.4,0,0.37,0,37.868
2016/9/28,17:00,C,81.896,86,75.992,91,110,32,24.516,71.4,0,0.14,0,44.239
2016/9/28,18:00,B,80.69,84.992,75.992,74,110,32,24.516,71.4,0,0.01,0,50.196
2016/9/28,19:00,C,80.15,84.002,75.992,77,110,32,24.516,71.4,0,0,0,61.529
2016/9/28,20:00,B,79.502,82.994,75.002,77,111,80,12.276,71.4,0,0,0,19.536
2016/9/28,21:00,C,78.422,82.994,75.002,78,111,80,12.276,71.4,0,0,0,36.673
2016/9/28,22:00,C,78.062,82.994,75.002,59,109,80,12.276,71.4,0,0,0,46.442
2016/9/28,23:00,C,77.684,82.994,73.004,93,110,56,1.656,71.4,0,0,0,42.883
2016/9/29,0:00,B,77.162,82.004,73.994,94,110,56,1.656,71.4,0,0,0,37.256
2016/9/29,1:00,C,76.73,80.996,73.004,78,109,56,1.656,71.4,0,0,0,48.962
2016/9/29,2:00,C,76.424,80.996,73.004,96,108,48,0.972,71.4,0,0,0,71.848
2016/9/29,3:00,B,,,,,,,,71.4,0,0,0,46.224
2016/9/29,4:00,B,76.208,80.996,73.004,0,109,48,7.416,71.4,0,0,0,42.171
2016/9/29,5:00,B,76.208,80.006,73.004,0,109,56,20.34,71.4,0,0,0,23.38
2016/9/29,6:00,B,76.55,80.006,73.004,97,108,56,3.996,71.4,0,0,0,55.049
2016/9/29,7:00,B,77.216,82.994,73.004,82,107,56,3.996,71.4,0,0.2,0,39.066
2016/9/29,8:00,C,77.504,82.994,73.004,94,109,80,7.092,71.4,0,0.35,0,24.677
2016/9/29,9:00,C,77.396,82.994,73.004,95,109,80,7.092,71.2,0,0.24,0,21.488
2016/9/29,10:00,B,78.764,86,73.004,94,109,80,7.092,71.2,0,0.98,0,55.453
2016/9/29,11:00,B,79.394,84.002,75.002,91,108,92,1.836,71.2,0,0.84,0.1,37.59
2016/9/29,12:00,B,80.456,84.992,75.992,47,106,92,9.252,71.2,0,1.73,0.3,52.911
2016/9/29,13:00,B,81.554,87.008,75.992,87,107,92,3.708,71.2,0,1.15,0,44.704
2016/9/29,14:00,C,81.698,87.998,75.992,75,109,92,3.708,71.2,0,0.76,0.1,51.741
2016/9/29,15:00,C,81.392,84.992,75.992,87,108,92,11.556,71.2,0,1.02,0.2,54.964
2016/9/29,16:00,C,80.492,84.992,73.994,39,106,92,11.088,71.2,0,0.38,0,46.946
2016/9/29,17:00,C,78.422,82.994,73.004,89,109,100,15.192,71.2,0,0.09,0,21.047
2016/9/29,18:00,C,76.838,80.006,71.996,90,110,100,1.836,71.2,0,0.01,0,30.322
2016/9/29,19:00,C,75.614,78.998,71.996,91,111,100,15.192,71.2,0,0,0,55.124
2016/9/29,20:00,C,75.164,78.998,71.996,90,112,92,16.632,71.2,0,0,0,55.004
2016/9/29,21:00,C,74.048,78.008,69.008,45,108,92,14.796,71.2,0,0,0,48.73
2016/9/29,22:00,C,73.706,78.008,69.008,34,108,92,14.796,71.2,0,0,0,62.588
2016/9/29,23:00,C,,,,,,,,71.2,0,0,0,80.816
2016/9/30,0:00,C,72.5,77,68,25,109,92,5.544,71.2,0,0,0,34.536
2016/9/30,1:00,C,71.582,75.992,68,85,114,92,12.96,71.2,2.5,0,0,68.144
2016/9/30,2:00,C,70.628,75.992,68,83,115,100,24.048,71.2,0,0,0,50.142
2016/9/30,3:00,C,69.944,75.992,66.992,93,114,100,17.568,71.2,0,0,0,52.786
2016/9/30,4:00,C,69.548,75.992,66.002,30,111,100,14.796,71.2,0,0,0,86.516
2016/9/30,5:00,C,69.35,75.992,66.002,82,116,88,15.732,71.2,0,0,0,37.546
2016/9/30,6:00,C,69.206,75.992,66.002,68,116,88,20.34,71.2,0,0.01,0,57.147
2016/9/30,7:00,C,69.098,75.992,66.002,79,117,88,15.732,71.2,0,0.17,0,57.29
2016/9/30,8:00,B,70.196,75.992,66.002,27,115,92,16.668,71.2,0,0.66,0.1,87.978
2016/9/30,9:00,B,71.492,77,68,25,115,92,11.088,71,0,1.1,0.1,51.356
2016/9/30,10:00,B,73.112,82.004,68,64,118,92,16.668,71,0,2.07,0.7,72.288
2016/9/30,11:00,B,74.714,82.994,69.008,64,118,80,16.668,71,0,2.22,0.6,58.624
2016/9/30,12:00,B,75.902,82.994,69.008,62,116,80,12.816,71,0,2.23,0.5,55.792
2016/9/30,13:00,B,76.388,84.002,69.008,20,112,80,12.816,71,0,1.98,0.3,28.478
2016/9/30,14:00,B,77.288,84.002,73.004,73,115,80,11.88,71,0,1.4,0.1,53.394
2016/9/30,15:00,B,75.722,80.006,73.004,74,115,80,11.88,71,0,0.92,0,49.727
2016/9/30,16:00,B,74.462,78.998,71.006,24,111,80,11.088,71,0,0.42,0,29.496
2016/9/30,17:00,B,73.04,78.008,69.008,78,115,92,11.736,71,0,0.15,0,64.716
2016/9/30,18:00,B,72.194,77,69.008,80,116,92,11.736,71,0,0.01,0,55.459
2016/9/30,19:00,B,71.744,77,68,82,116,92,11.736,71,0,0,0,49.843
2016/9/30,20:00,C,71.546,75.992,68,84,116,92,8.136,71,0,0,0,45.807
2016/9/30,21:00,C,71.456,75.992,68,84,116,92,8.136,71,0,0,0,35.311
2016/9/30,22:00,C,71.15,77,68,32,112,92,8.136,71,0,0,0,62.89
2016/9/30,23:00,B,70.898,77,68,32,112,80,5.4,71,0,0,0,31.948
2016/10/1,0:00,B,70.898,77,66.992,84,116,80,5.4,71,0,0,0,57.294
2016/10/1,1:00,B,70.268,75.992,66.002,32,111,80,5.4,71,0,0,0,67.965
2016/10/1,2:00,C,69.602,75.002,66.002,91,116,92,9.468,71,0,0,0,63.206
2016/10/1,3:00,C,69.476,75.992,66.002,91,116,92,9.468,71,0,0,0,51.13
2016/10/1,4:00,C,69.116,75.992,66.002,90,116,92,1.836,71,0,0,0,61.664
2016/10/1,5:00,C,68,75.992,64.004,94,116,100,7.416,71,0.5,0,0,51.437
2016/10/1,6:00,C,67.19,71.996,64.004,93,117,100,20.34,71,0.5,0,0,73.932
2016/10/1,7:00,C,64.85,64.8446,64.8446,100,128.3,100,10.008,71,0.5,0.03,0,49.036
2016/10/1,8:00,C,66.812,75.992,64.004,0,118,92,18.504,71,0,0.16,0,50.697
2016/10/1,9:00,C,67.604,75.992,64.004,49,113,92,11.088,70.8,0,0.46,0,68.083
2016/10/1,10:00,C,68.9,75.992,64.994,93,118,92,12.492,70.8,0,0.42,0,45.814
2016/10/1,11:00,C,69.692,75.992,66.002,91,118,92,14.112,70.8,0,0.43,0,57.855
2016/10/1,12:00,C,70.25,75.992,64.994,92,118,92,1.836,70.8,0,0.3,0,49.53
2016/10/1,13:00,C,70.502,75.992,66.002,92,118,92,14.112,70.8,0,0.28,0,57.147
2016/10/1,14:00,C,70.844,75.992,66.002,93,117,92,14.796,70.8,0,0.33,0,41.057
2016/10/1,15:00,C,71.762,77,66.992,93,118,92,20.34,70.8,0,0.45,0,54.362
2016/10/1,16:00,C,71.492,75.992,68,92,117,92,14.796,70.8,0,0.18,0,30.333
2016/10/1,17:00,C,70.898,75.992,68,91,118,92,15.516,70.8,0,0.03,0,70.256
2016/10/1,18:00,C,69.998,75.992,66.992,95,118,92,15.516,70.8,0,0,0,30.659
2016/10/1,19:00,C,69.782,75.992,66.992,53,114,92,9.252,70.8,0,0,0,46.924
2016/10/1,20:00,C,69.746,75.992,66.992,96,119,92,16.416,70.8,0,0,0,65.84
2016/10/1,21:00,C,69.854,75.992,68,42,114,92,1.836,70.8,0,0,0,58.093
2016/10/1,22:00,C,69.746,75.992,66.992,39,112,92,16.416,70.8,0,0,0,24.098
2016/10/1,23:00,C,,,,,,,,70.8,0,0,0,51.374
2016/10/2,0:00,C,69.368,73.994,68,71,117,92,11.052,70.8,0,0,0,65.492
2016/10/2,1:00,C,69.062,73.994,66.002,38,111,92,11.052,70.8,0,0,0,75.165
2016/10/2,2:00,A,69.152,75.992,66.002,92,117,8,8.316,70.8,0,0,0,54.796
2016/10/2,3:00,A,68.792,75.992,66.002,92,117,8,8.316,70.8,0,0,0,51.505
2016/10/2,4:00,A,68.846,75.992,66.002,83,118,8,7.416,70.8,0,0,0,45.53
2016/10/2,5:00,B,68.846,75.992,64.994,93,118,68,5.832,70.8,0,0,0,54.543
2016/10/2,6:00,B,68.846,75.992,66.002,83,116,68,7.416,70.8,0,0.01,0,58.101
2016/10/2,7:00,B,69.692,75.992,66.002,93,118,68,5.832,70.8,0,0.28,0,36.375
2016/10/2,8:00,B,71.69,77,64.994,90,119,44,6.444,70.8,0,0.78,0.2,72.536
2016/10/2,9:00,B,75.218,82.994,69.008,87,119,44,6.444,70.6,0,1.73,1,52.653
2016/10/2,10:00,B,77.306,84.992,69.008,78,119,44,9.252,70.6,0,2.24,1,47.003
2016/10/2,11:00,B,79.25,91.004,69.008,78,115,44,9.252,70.6,0,2.55,1,75.571
2016/10/2,12:00,B,80.348,91.004,73.004,80,117,44,4.752,70.6,0,2.65,1,33.164
2016/10/2,13:00,B,74.426,74.4296,74.4296,98,127.97,44,4.752,70.6,0,2.53,1,32.717
2016/10/2,14:00,B,83.642,93.992,73.004,79,116,44,5.436,70.6,0,2.18,1,45.293
2016/10/2,15:00,B,83.246,96.008,71.006,76,116,44,5.436,70.6,0,1.68,1,62.091
2016/10/2,16:00,B,80.546,91.994,69.008,75,116,44,5.436,70.6,0,1.07,1,41.797
2016/10/2,17:00,B,79.106,87.998,69.008,84,117,76,5.256,70.6,0,0.39,0.9,53.655
2016/10/2,18:00,B,77.702,82.994,73.994,78,117,76,16.668,70.6,0,0.02,0,34.625
2016/10/2,19:00,B,76.19,82.994,69.008,32,114,76,9.252,70.6,0,0,0,61.166
2016/10/2,20:00,C,74.948,82.004,69.008,94,118,76,7.416,70.6,0,0,0,70.463
2016/10/2,21:00,C,74.534,80.996,69.008,39,113,76,9.252,70.6,0,0,0,42.672
2016/10/2,22:00,C,73.904,78.998,69.008,94,118,76,14.796,70.6,0,0,0,70.786
2016/10/2,23:00,C,,,,,,,,70.6,0,0,0,70.306
2016/10/3,0:00,C,73.454,78.998,69.008,38,112,92,3.78,70.6,0,0,0,29.558
2016/10/3,1:00,C,73.04,78.008,69.008,94,113,92,9.252,70.6,0,0,0,55.263
2016/10/3,2:00,C,72.806,78.008,69.008,43,111,92,4.176,70.6,0,0,0,61.175
2016/10/3,3:00,C,72.662,78.008,69.008,94,116,92,7.416,70.6,0,0,0,37.509
2016/10/3,4:00,C,72.518,77,69.008,86,113,92,4.176,70.6,0,0,0,63.095
2016/10/3,5:00,C,72.716,77,69.008,94,115,92,9.252,70.6,0,0,0,63.999
2016/10/3,6:00,C,72.806,77,69.008,45,111,92,3.24,70.6,0,0,0,58.366
2016/10/3,7:00,C,72.896,77,69.008,48,111,92,3.24,70.6,0,0.07,0,48.647
2016/10/3,8:00,B,73.382,77,69.008,94,115,92,9.252,70.6,0,0.14,0,47.427
2016/10/3,9:00,C,73.994,78.008,69.008,89,115,92,3.384,70.3,0,0.33,0,35.777
2016/10/3,10:00,C,74.714,80.006,69.008,94,115,92,14.796,70.3,0,0.26,0,44.13
2016/10/3,11:00,C,75.902,82.994,69.008,47,109,92,1.836,70.3,0,0.55,0,25.554
2016/10/3,12:00,C,76.496,82.994,69.008,88,113,92,16.668,70.3,0,0.4,0,57.809
2016/10/3,13:00,C,78.008,82.994,71.996,47,109,92,4.392,70.3,0.5,0.73,0,46.425
2016/10/3,14:00,C,78.098,82.994,73.004,83,111,100,20.34,70.3,0,0.55,0,59.137
2016/10/3,15:00,C,77,82.994,69.008,78,111,100,24.048,70.3,0,0.29,0,83.032
2016/10/3,16:00,C,74.642,78.998,69.008,48,107,100,9.252,70.3,0.5,0.18,0,55.5
2016/10/3,17:00,C,73.688,78.998,69.008,44,107,100,5.544,70.3,0,0.07,0,40.971
2016/10/3,18:00,C,73.976,78.998,71.006,100,109,100,5.544,70.3,0.5,0,0,50.972
2016/10/3,19:00,C,70.772,75.992,68,97,110,100,7.092,70.3,0.5,0,0,77.318
2016/10/3,20:00,C,70.178,75.992,64.994,0,110,100,29.592,70.3,0,0,0,37.084
2016/10/3,21:00,C,70.628,75.992,64.994,0,110,100,5.544,70.3,0,0,0,53.427
2016/10/3,22:00,C,70.268,75.992,64.004,94,110,100,5.112,70.3,0,0,0,65.984
2016/10/3,23:00,C,,,,,,,,70.3,0,0,0,43.443
2016/10/4,0:00,C,70.106,75.002,66.002,94,109,88,7.416,70.3,0,0,0,36.764
2016/10/4,1:00,B,69.494,73.994,66.002,94,109,88,11.088,70.3,0,0,0,58.581
2016/10/4,2:00,B,69.134,73.994,64.994,0,109,92,9.252,70.3,0,0,0,41.227
2016/10/4,3:00,C,69.188,73.994,64.994,74,105,92,6.372,70.3,0,0,0,56.97
2016/10/4,4:00,C,69.188,73.994,64.994,74,105,92,6.372,70.3,0,0,0,69.66
2016/10/4,5:00,B,69.044,73.994,64.994,0,109,36,7.416,70.3,0,0,0,29.911
2016/10/4,6:00,B,68.81,73.994,64.004,98,110,36,8.676,70.3,0,0.02,0,43.612
2016/10/4,7:00,C,69.854,75.002,66.002,94,111,36,14.796,70.3,0,0.18,0.2,47.419
